0000.4517	0009.6	4	15	000.0	-03.750119	-038.489143	0552.0	0088.6	0044.6	0035.0	0011.1	0003.14
0000.4545	0009.8	4	15	000.0	-03.750096	-038.489133	0552.2	0088.8	0044.6	0034.8	0011.2	0003.12
0000.4573	0010.0	4	15	000.0	-03.750073	-038.489122	0552.2	0089.1	0044.6	0034.6	0011.2	0003.09
0000.4601	0010.0	4	15	000.0	-03.750050	-038.489112	0552.4	0089.4	0044.6	0034.6	0011.2	0003.08
0000.4629	0010.0	4	15	000.0	-03.750027	-038.489102	0552.5	0089.6	0044.6	0034.6	0011.3	0003.07
0000.4657	0010.0	4	15	000.0	-03.750004	-038.489092	0552.6	0089.9	0044.6	0034.6	0011.3	0003.06
0000.4685	0010.1	4	15	000.0	-03.749981	-038.489082	0552.7	0090.1	0044.6	0034.5	0011.3	0003.05
0000.4713	0010.4	4	15	000.0	-03.749958	-038.489072	0552.8	0090.4	0044.6	0034.2	0011.4	0003.01
0000.4741	0010.6	4	15	000.0	-03.749935	-038.489061	0552.9	0090.6	0044.6	0034.0	0011.4	0002.99
0000.4769	0010.9	4	15	000.0	-03.749912	-038.489051	0553.0	0090.9	0044.6	0033.7	0011.4	0002.95
0000.4797	0010.9	4	15	000.0	-03.749888	-038.489041	0553.2	0091.1	0044.7	0033.8	0011.5	0002.95
0000.4825	0010.8	4	15	000.0	-03.749865	-038.489031	0553.3	0091.4	0044.7	0033.9	0011.5	0002.95
0000.4853	0010.9	4	15	000.0	-03.749842	-038.489021	0553.4	0091.7	0044.7	0033.8	0011.5	0002.93
0000.4881	0011.0	4	15	000.0	-03.749819	-038.489011	0553.5	0091.9	0044.7	0033.7	0011.5	0002.91
0000.4910	0011.1	4	15	000.0	-03.749796	-038.489000	0553.6	0092.2	0044.7	0033.6	0011.6	0002.90
0000.4938	0011.1	4	15	000.0	-03.749773	-038.488990	0553.7	0092.4	0044.7	0033.6	0011.6	0002.89
0000.4966	0011.1	4	15	000.0	-03.749750	-038.488980	0553.8	0092.7	0044.7	0033.6	0011.6	0002.88
0000.4994	0011.1	4	15	000.0	-03.749727	-038.488970	0553.9	0092.9	0044.7	0033.6	0011.7	0002.88
0000.5022	0011.1	4	15	000.0	-03.749704	-038.488960	0554.1	0093.2	0044.7	0033.6	0011.7	0002.87
